pdb_id,chains,clusters,release_date
1nj5,['A'],[9806],20030304
1n67,['A'],[554],20030304
1n6x,['A'],[316],20030304
1nj1,['A'],[9806],20030304
1k2s,"['A', 'B']","[731, 731]",20030304
1mcx,['A'],[1605],20030304
1obd,['A'],[9177],20030306
1obg,['A'],[9177],20030306
1gw6,['A'],[2585],20030306
1gud,"['A', 'B']","[242, 242]",20030306
1om5,"['A', 'B']","[731, 731]",20030311
1iwq,"['A', 'B']","[343, 1421]",20030311
1om4,"['A', 'B']","[731, 731]",20030311
1od3,['A'],[917],20030313
1o8p,['A'],[917],20030313
1odg,['A'],[608],20030313
1o8s,['A'],[917],20030313
1n7x,['A'],[808],20030318
1nvd,"['A', 'B']","[3565, 3565]",20030318
1nve,"['A', 'B', 'C', 'D']","[3565, 3565, 3565, 3565]",20030318
1oqg,['A'],[808],20030318
1j1a,"['A', 'B']","[3828, 3828]",20030318
1nua,"['A', 'B']","[3565, 3565]",20030318
1o08,['A'],[6553],20030318
1oqm,"['A', 'B', 'C', 'D']","[277, 277, 4267, 4267]",20030318
1nvb,"['A', 'B']","[3565, 3565]",20030318
1n7w,['A'],[808],20030318
1lp1,"['A', 'B']","[505, 505]",20030318
1nva,"['A', 'B']","[3565, 3565]",20030318
1hkd,"['A', 'B', 'C', 'D']","[490, 490, 504, 504]",20030318
1n84,['A'],[808],20030318
1o03,['A'],[6553],20030318
1nae,['A'],[917],20030318
1onp,"['A', 'B']","[2524, 2524]",20030318
1ono,"['A', 'B']","[2524, 2524]",20030318
1nvf,"['A', 'B', 'C']","[3565, 3565, 3565]",20030318
1oqh,['A'],[808],20030318
1o7d,"['A', 'B', 'C', 'D', 'E']","[599, 600, 601, 602, 603]",20030320
1gwm,['A'],[245],20030320
1gwv,"['A', 'B']","[2239, 2239]",20030320
1gx0,"['A', 'B']","[2239, 2239]",20030320
1gww,"['A', 'B']","[2239, 2239]",20030320
1l3u,['A'],[8380],20030325
1nb6,"['A', 'B']","[558, 558]",20030325
1l3t,['A'],[8380],20030325
1lv5,"['A', 'B']","[8380, 8380]",20030325
1mxr,"['A', 'B']","[3813, 3813]",20030325
1nb7,"['A', 'B']","[558, 558]",20030325
1ooj,['A'],[1421],20030325
1nw9,"['A', 'B']","[634, 4349]",20030325
1os0,['A'],[4381],20030325
1nvt,"['A', 'B']","[588, 588]",20030325
1l3v,['A'],[8380],20030325
1gx4,"['A', 'B']","[2239, 2239]",20030327
1hk8,['A'],[280],20030327
1gw2,['A'],[6654],20030328
1gx2,"['A', 'B']","[6654, 6654]",20030328
1gwo,['A'],[6654],20030328
1gwt,['A'],[6654],20030328
1gwu,['A'],[6654],20030328
1nvw,"['Q', 'R', 'S']","[4828, 11906, 11906]",20030401
1opo,"['A', 'B', 'C']","[622, 622, 622]",20030401
1nf6,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P']","[568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568]",20030401
1nvx,"['Q', 'R', 'S']","[4828, 11906, 11906]",20030401
1nvu,"['Q', 'R', 'S']","[4828, 11906, 11906]",20030401
1izc,['A'],[345],20030401
1j0n,['A'],[2292],20030401
1nvv,"['Q', 'R', 'S']","[4828, 11906, 11906]",20030401
1nfv,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P']","[568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568, 568]",20030401
1j0m,['A'],[2292],20030401
1njg,"['A', 'B']","[573, 573]",20030401
1nnf,['A'],[7866],20030401
1oep,['A'],[3589],20030402
1gxb,"['A', 'B', 'C', 'D']","[456, 456, 456, 456]",20030403
1odh,['A'],[609],20030408
1m2g,['A'],[322],20030408
1n7u,['A'],[556],20030408
1n2v,['A'],[9342],20030408
1nwd,"['A', 'B', 'C']","[589, 589, 1856]",20030408
1m2n,"['A', 'B']","[322, 322]",20030408
1mih,"['A', 'B']","[6286, 6286]",20030408
1m2h,['A'],[322],20030408
1m2k,['A'],[322],20030408
1njf,"['A', 'B', 'C', 'D']","[573, 573, 573, 573]",20030408
1m2j,['A'],[322],20030408
1n7v,['A'],[556],20030408
1oao,"['A', 'B', 'C', 'D']","[606, 606, 9169, 9169]",20030411
1hq2,['A'],[4183],20030415
1g4c,"['A', 'B']","[4183, 4183]",20030415
1mpx,"['A', 'B', 'C', 'D']","[532, 532, 532, 532]",20030415
1mhp,"['A', 'H', 'L', 'B', 'X', 'Y']","[527, 1213, 1213, 2215, 4106, 11034]",20030415
1nqd,"['A', 'B']","[585, 585]",20030415
1f9h,['A'],[4183],20030415
1n5j,['A'],[236],20030415
1of4,['A'],[611],20030417
1oe2,['A'],[2925],20030417
1of3,"['A', 'B']","[611, 611]",20030417
1oe1,['A'],[2925],20030417
1p0f,"['A', 'B']","[4166, 4166]",20030422
1nug,"['A', 'B']","[485, 485]",20030422
1nuf,['A'],[485],20030422
1m65,['A'],[649],20030422
1j24,['A'],[362],20030422
1nj3,['A'],[693],20030422
1oxh,"['A', 'B', 'C', 'D']","[632, 632, 632, 632]",20030422
1lo1,['A'],[880],20030422
1ox0,['A'],[632],20030422
1nud,"['A', 'B']","[485, 485]",20030422
1p0c,"['A', 'B']","[4166, 4166]",20030422
1j25,['A'],[362],20030422
1m68,['A'],[649],20030422
1n8f,"['A', 'B', 'C', 'D']","[3763, 3763, 3763, 3763]",20030422
1ubt,"['S', 'L']","[193, 9217]",20030429
1nqh,['A'],[1527],20030429
1ubk,"['S', 'L']","[193, 9217]",20030429
1mum,"['A', 'B']","[4675, 4675]",20030429
1npq,"['A', 'B']","[1755, 5885]",20030429
1ubj,"['S', 'L']","[193, 9217]",20030429
1npj,"['A', 'B', 'C']","[2925, 2925, 2925]",20030429
1jw1,['A'],[264],20030429
1ubh,"['S', 'L']","[193, 9217]",20030429
1ubr,"['S', 'L']","[193, 9217]",20030429
1ubo,"['S', 'L']","[193, 9217]",20030429
1mdw,"['A', 'B']","[11976, 11976]",20030429
1nqg,['A'],[1527],20030429
1nik,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L']","[570, 571, 4985, 5827, 7738, 7987, 7992, 9077, 9372, 9605, 9781, 12200]",20030429
1ubu,"['S', 'L']","[193, 9217]",20030429
1oyq,['A'],[316],20030429
1ubm,"['S', 'L']","[193, 9217]",20030429
1lmj,['A'],[279],20030429
1uaq,"['A', 'B']","[12088, 12088]",20030429
1npn,"['A', 'B', 'C']","[2925, 2925, 2925]",20030429
1ubl,"['S', 'L']","[193, 9217]",20030429
1k9u,"['A', 'B']","[1979, 1979]",20030430
1iwb,"['A', 'B', 'G', 'L', 'E', 'M']","[2560, 2560, 7008, 7008, 7009, 7009]",20030501
1o98,['A'],[10741],20030501
1h41,"['A', 'B']","[234, 234]",20030501
1o1s,"['A', 'B']","[4721, 5359]",20030506
1o1r,"['A', 'B']","[4721, 5359]",20030506
1o1t,"['A', 'B']","[4721, 5359]",20030506
1onx,"['A', 'B']","[9565, 9565]",20030506
1ow3,"['A', 'B']","[6015, 11906]",20030506
1m35,"['A', 'B', 'C', 'D', 'E', 'F']","[6890, 6890, 6890, 6890, 6890, 6890]",20030506
1onw,"['A', 'B']","[9565, 9565]",20030506
1kmq,['A'],[11906],20030506
1j2j,"['A', 'B']","[363, 1560]",20030506
1lpg,"['A', 'B']","[316, 3713]",20030508
1hl5,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S']","[1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041]",20030508
1lpk,"['A', 'B']","[316, 3713]",20030508
1lpz,"['A', 'B']","[316, 3713]",20030508
1oah,"['A', 'B']","[8318, 8318]",20030508
1hl4,"['A', 'B', 'C', 'D']","[1041, 1041, 1041, 1041]",20030508
1obc,['A'],[5494],20030509
1lqd,"['A', 'B']","[316, 3713]",20030510
1lqe,['A'],[316],20030510
1o2k,['A'],[316],20030513
1o2p,['A'],[316],20030513
1oq9,['A'],[10401],20030513
1j2o,['A'],[364],20030513
1o2m,['A'],[316],20030513
1o2n,['A'],[316],20030513
1nph,['A'],[2869],20030513
1oq4,"['A', 'B', 'C', 'D', 'E', 'F']","[10401, 10401, 10401, 10401, 10401, 10401]",20030513
1o2l,['A'],[316],20030513
1o2i,['A'],[316],20030513
1o2h,['A'],[316],20030513
1o2o,['A'],[316],20030513
1o2j,['A'],[316],20030513
1m3v,['A'],[364],20030513
1nt0,"['A', 'G']","[586, 586]",20030520
1oyo,['A'],[2265],20030520
1ln8,['A'],[3828],20030520
1mh2,"['A', 'B']","[3828, 3828]",20030520
1lt1,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[393, 393, 393, 393, 393, 393, 393, 393]",20030520
1ld3,['A'],[1581],20030520
1o3y,"['A', 'B']","[1560, 1560]",20030520
1ltx,"['A', 'B', 'R', 'P']","[96, 512, 513, 7900]",20030521
1gsk,['A'],[5387],20030521
1gz3,"['A', 'B', 'C', 'D']","[251, 251, 251, 251]",20030522
1gyk,"['A', 'B', 'C', 'D', 'E']","[4041, 4041, 4041, 4041, 4041]",20030522
1itc,['A'],[938],20030527
1j18,['A'],[938],20030527
1nui,"['A', 'B']","[587, 587]",20030527
1j2b,"['A', 'B']","[334, 334]",20030527
1ozu,"['A', 'B']","[1041, 1041]",20030527
1ltl,"['A', 'B', 'C', 'D', 'E', 'F']","[511, 511, 511, 511, 511, 511]",20030527
1oh2,"['P', 'Q', 'R']","[613, 613, 613]",20030529
1oez,"['W', 'X', 'Y', 'Z']","[1041, 1041, 1041, 1041]",20030529
1od5,"['A', 'B']","[1328, 1328]",20030602
1ohl,['A'],[312],20030602
1ot1,['A'],[4552],20030603
1nku,['A'],[645],20030603
1ovm,"['A', 'B', 'C', 'D']","[630, 630, 630, 630]",20030603
1no3,['A'],[12094],20030603
1pg3,"['A', 'B']","[6083, 6083]",20030603
1n25,"['A', 'B']","[6030, 6030]",20030603
1hu9,['A'],[12094],20030603
1nnl,"['A', 'B']","[3318, 3318]",20030603
1pg4,"['A', 'B']","[6083, 6083]",20030603
1m9o,['A'],[523],20030603
1lnl,"['A', 'B', 'C']","[498, 498, 498]",20030603
1ot2,['A'],[4552],20030603
1ohh,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[615, 615, 615, 616, 616, 616, 617, 3467]",20030609
1my2,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1mxd,['A'],[537],20030610
1mxg,['A'],[537],20030610
1nhi,['A'],[569],20030610
1my0,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1mxx,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1mxv,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1f1r,"['A', 'B']","[5411, 5411]",20030610
1p1q,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1p42,"['A', 'B']","[6666, 6666]",20030610
1o2d,"['A', 'B']","[7923, 7923]",20030610
1nzi,"['A', 'B']","[595, 595]",20030610
1f1u,"['A', 'B']","[5411, 5411]",20030610
1j1n,"['A', 'B']","[5910, 5910]",20030610
1mxw,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1mxu,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1my3,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1ktw,"['A', 'B']","[3280, 3280]",20030610
1kdq,"['A', 'B']","[451, 6949]",20030610
1my4,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1mwo,['A'],[537],20030610
1mxy,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1my1,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1f1v,"['A', 'B']","[5411, 5411]",20030610
1nw1,"['A', 'B']","[2864, 2864]",20030610
1mxz,"['A', 'B', 'C']","[2188, 2188, 2188]",20030610
1h3j,"['A', 'B']","[10282, 10282]",20030612
1odb,"['A', 'B', 'C', 'D', 'E', 'F']","[5287, 5287, 5287, 5287, 5287, 5287]",20030612
1oeu,['A'],[7868],20030612
1gqy,"['A', 'B']","[9521, 9521]",20030613
1j0z,"['A', 'B', 'C', 'D']","[938, 938, 938, 938]",20030617
1j11,"['A', 'B', 'C', 'D']","[938, 938, 938, 938]",20030617
1j10,"['A', 'B', 'C', 'D']","[938, 938, 938, 938]",20030617
1jcc,"['A', 'B', 'C']","[373, 373, 373]",20030617
1fsj,"['B', 'C', 'D', 'E']","[4988, 4988, 4988, 4988]",20030617
1oxv,"['A', 'B', 'D']","[5100, 5100, 5100]",20030617
1qgd,"['A', 'B']","[6787, 6787]",20030617
1p8r,"['A', 'B']","[1386, 1386]",20030617
1fr2,"['A', 'B']","[1540, 4988]",20030617
1pim,"['A', 'B']","[3813, 3813]",20030617
1p8o,"['A', 'B', 'C']","[1386, 1386, 1386]",20030617
1nx8,"['A', 'B', 'C']","[593, 593, 593]",20030617
1pb5,['A'],[650],20030617
1p8p,"['A', 'B', 'C']","[1386, 1386, 1386]",20030617
1f30,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L']","[387, 387, 387, 387, 387, 387, 387, 387, 387, 387, 387, 387]",20030617
1k1y,"['A', 'B']","[415, 415]",20030617
1p8m,"['A', 'B', 'C']","[1386, 1386, 1386]",20030617
1ot5,"['A', 'B', 'C', 'D']","[625, 625, 6095, 6095]",20030617
1j12,"['A', 'B', 'C', 'D']","[938, 938, 938, 938]",20030617
1k1x,"['A', 'B']","[415, 415]",20030617
1j0y,"['A', 'B', 'C', 'D']","[938, 938, 938, 938]",20030617
1p8q,"['A', 'B', 'C']","[1386, 1386, 1386]",20030617
1piu,"['A', 'B']","[3813, 3813]",20030617
1nx4,"['A', 'B', 'C']","[593, 593, 593]",20030617
1ni4,"['A', 'B', 'C', 'D']","[895, 895, 2839, 2839]",20030617
1nvm,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[4564, 4564, 4564, 4564, 4673, 4673, 4673, 4673]",20030617
1p8n,"['A', 'B', 'C']","[1386, 1386, 1386]",20030617
1k1w,['A'],[415],20030617
1p8s,"['A', 'B', 'C']","[1386, 1386, 1386]",20030617
1ofs,"['A', 'B', 'C', 'D']","[490, 490, 504, 504]",20030619
1e1h,"['A', 'B', 'C', 'D']","[121, 121, 122, 122]",20030619
1nfz,"['A', 'B']","[2228, 2228]",20030624
1n68,['A'],[9048],20030624
1pf3,['A'],[9048],20030624
1k6s,"['A', 'B']","[5737, 5737]",20030624
1g9g,['A'],[4276],20030624
1oyt,"['L', 'H', 'I']","[316, 324, 2187]",20030624
1g9j,['A'],[4276],20030624
1lm6,['A'],[3600],20030624
1n5n,"['A', 'B']","[3600, 3600]",20030624
1hxa,['A'],[543],20030624
1p47,"['A', 'B']","[12013, 12013]",20030624
1lm4,"['A', 'B']","[3600, 3600]",20030624
1hx9,['A'],[543],20030624
1qtx,"['A', 'B']","[1421, 6085]",20030624
1hxg,['A'],[543],20030624
1nfs,"['A', 'B']","[2228, 2228]",20030624
1qs7,"['A', 'B', 'C', 'D']","[1421, 1421, 6085, 6085]",20030624
1nyp,['A'],[880],20030701
1l9y,"['A', 'B']","[8185, 8185]",20030701
1p4q,"['A', 'B']","[643, 644]",20030701
1jzn,"['A', 'B', 'C', 'D', 'E']","[1006, 1006, 1006, 1006, 1006]",20030701
1p62,['B'],[1689],20030701
1jn2,['P'],[12572],20030701
1muq,"['A', 'B', 'C', 'D', 'E']","[1006, 1006, 1006, 1006, 1006]",20030701
1p5z,['B'],[1689],20030701
1ofi,"['A', 'B', 'C', 'G', 'H', 'I', 'L', 'M', 'N']","[4445, 4445, 4445, 4445, 4445, 4445, 6058, 6058, 6058]",20030703
1ofh,"['A', 'B', 'C', 'G', 'H', 'I', 'L', 'M', 'N']","[4445, 4445, 4445, 4445, 4445, 4445, 6058, 6058, 6058]",20030703
1h1a,"['A', 'B']","[1047, 1047]",20030704
1f8f,['A'],[4166],20030708
1nv2,['A'],[6528],20030708
1nv6,['A'],[6528],20030708
1j35,"['A', 'B', 'C']","[574, 1006, 1006]",20030708
1p8j,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R']","[6068, 6068, 6068, 6068, 6068, 6068, 6068, 6068, 6095, 6095, 6095, 6095, 6095, 6095, 6095, 6095]",20030708
1mzc,"['A', 'B']","[4721, 5359]",20030708
1ht6,['A'],[2619],20030708
1nv7,"['A', 'B']","[6528, 6528]",20030708
1nv0,['A'],[6528],20030708
1nv1,['A'],[6528],20030708
1nv5,['A'],[6528],20030708
1nuy,['A'],[6528],20030708
1nuw,['A'],[6528],20030708
1j34,"['A', 'B', 'C']","[574, 1006, 1006]",20030708
1nv4,['A'],[6528],20030708
1nuz,['A'],[6528],20030708
1nv3,['A'],[6528],20030708
1nux,['A'],[6528],20030708
1ms7,"['A', 'B', 'C']","[2188, 2188, 2188]",20030708
1odz,"['A', 'B']","[610, 610]",20030710
1on1,"['A', 'B']","[1430, 1430]",20030715
1on2,"['A', 'B']","[1430, 1430]",20030715
1omj,['A'],[3007],20030715
1mve,['A'],[14],20030715
1f55,['A'],[1856],20030715
1iwl,['A'],[342],20030715
1pgu,"['A', 'B']","[659, 659]",20030715
1j1d,"['A', 'B', 'C', 'D', 'E', 'F']","[360, 360, 1421, 1421, 10648, 10648]",20030715
1oy0,"['A', 'B', 'C', 'D', 'E']","[636, 636, 636, 636, 636]",20030715
1o3w,['A'],[3828],20030715
1om8,['A'],[3007],20030715
1kfg,"['A', 'B']","[5911, 5911]",20030715
1nfg,"['A', 'B', 'C', 'D']","[2954, 2954, 2954, 2954]",20030715
1om7,['A'],[3007],20030715
1j1e,"['A', 'B', 'C', 'D', 'E', 'F']","[360, 360, 1421, 1421, 10648, 10648]",20030715
1o0t,['A'],[3007],20030715
1oyn,"['A', 'B', 'C', 'D']","[2913, 2913, 2913, 2913]",20030715
1oyv,"['A', 'B', 'I']","[638, 2265, 2265]",20030715
1k72,"['A', 'B']","[5911, 5911]",20030715
1uad,"['A', 'B', 'C', 'D']","[885, 885, 11906, 11906]",20030715
1g87,"['A', 'B']","[5911, 5911]",20030715
1nn7,['A'],[1610],20030715
1om6,['A'],[3007],20030715
1p1r,"['A', 'B', 'C', 'D']","[4166, 4166, 4166, 4166]",20030715
1pi6,['A'],[659],20030715
1o4t,"['A', 'B']","[598, 598]",20030715
1o0q,['A'],[3007],20030715
1p3d,"['A', 'B']","[9521, 9521]",20030715
1h1d,['A'],[6104],20030717
1h2g,"['A', 'B']","[226, 8207]",20030717
1oht,['A'],[2393],20030718
1j37,"['A', 'B']","[8552, 8552]",20030720
1j36,"['A', 'B']","[8552, 8552]",20030720
1j38,"['A', 'B']","[8552, 8552]",20030720
1k73,"['C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z', '1', '2', '3', '4']","[426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 951, 5166, 6351, 7959, 11618, 11794, 11825, 11833]",20030722
1kc8,"['C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z', '1', '2', '3', '4']","[426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 951, 5166, 6351, 7959, 11618, 11794, 11825, 11833]",20030722
1m3u,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[636, 636, 636, 636, 636, 636, 636, 636, 636, 636]",20030722
1mm2,['A'],[1806],20030722
1iym,['A'],[344],20030722
1ga2,"['A', 'B']","[5911, 5911]",20030722
1mm3,['A'],[1806],20030722
1nji,"['C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z', '1', '2', '3', '4']","[426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 951, 5166, 6351, 7959, 11618, 11794, 11825, 11833]",20030722
1n8r,"['C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z', '1', '2', '3', '4']","[426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 951, 5166, 6351, 7959, 11618, 11794, 11825, 11833]",20030722
1n0z,['A'],[7588],20030722
1ocy,['A'],[607],20030724
1q0c,"['A', 'B', 'C', 'D']","[5411, 5411, 5411, 5411]",20030729
1my6,"['A', 'B']","[524, 524]",20030729
1j7j,"['A', 'B']","[3204, 3204]",20030729
1q0o,"['A', 'B']","[5411, 5411]",20030729
1izj,['A'],[386],20030729
1m2x,"['A', 'B', 'C', 'D']","[5426, 5426, 5426, 5426]",20030729
1izk,['A'],[386],20030729
1iyx,"['A', 'B']","[3589, 3589]",20030729
1udv,"['A', 'B']","[887, 887]",20030805
1p2u,['A'],[11906],20030805
1p2t,['A'],[11906],20030805
1os9,"['A', 'B', 'C', 'D', 'E', 'F']","[65, 65, 65, 65, 65, 65]",20030805
1lvn,"['A', 'B']","[605, 605]",20030805
1p2v,['A'],[11906],20030805
1pw9,"['A', 'B', 'C']","[8545, 8545, 8545]",20030805
1mqj,['A'],[2188],20030805
1peg,"['A', 'P', 'B', 'Q']","[654, 655, 9016, 9016]",20030805
1p2s,['A'],[11906],20030805
1pwb,"['A', 'B', 'C']","[8545, 8545, 8545]",20030805
1ouo,['A'],[629],20030805
1nya,['A'],[594],20030805
1nw2,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[5867, 5867, 5867, 5867, 5867, 5867, 5867, 5867]",20030805
1oup,"['A', 'B']","[629, 629]",20030805
1os2,"['A', 'B', 'C', 'D', 'E', 'F']","[65, 65, 65, 65, 65, 65]",20030805
1mqw,['A'],[2462],20030805
1o9t,"['A', 'B']","[7235, 7235]",20030807
1o93,"['A', 'B']","[7235, 7235]",20030807
1o92,"['A', 'B']","[7235, 7235]",20030807
1o90,"['A', 'B']","[7235, 7235]",20030807
1h56,"['A', 'B']","[260, 260]",20030807
1pq3,"['A', 'B', 'C', 'D', 'E', 'F']","[1386, 1386, 1386, 1386, 1386, 1386]",20030812
1lrw,"['A', 'B', 'C', 'D']","[259, 259, 9230, 9230]",20030812
1mew,['A'],[6719],20030812
1mei,['A'],[6719],20030812
1q3k,"['A', 'B', 'C', 'D', 'E', 'F']","[686, 686, 686, 686, 686, 686]",20030812
1me9,['A'],[6719],20030812
1p49,['A'],[10681],20030812
1pkg,"['A', 'B']","[3533, 3533]",20030812
1meh,['A'],[6719],20030812
1h3g,"['A', 'B']","[2806, 2806]",20030814
1oi0,"['A', 'B', 'C', 'D']","[618, 618, 618, 618]",20030814
1oek,['A'],[9837],20030815
1oej,['A'],[9837],20030815
1ols,"['A', 'B']","[728, 895]",20030815
1p6o,"['A', 'B']","[12088, 12088]",20030819
1pcx,"['A', 'B']","[651, 6784]",20030819
1nx3,['A'],[2610],20030819
1nx1,"['A', 'B', 'C', 'D']","[592, 592, 2610, 2610]",20030819
1pd1,"['A', 'B']","[653, 6784]",20030819
1pd0,"['A', 'B']","[652, 6784]",20030819
1oss,['A'],[316],20030819
1os8,['A'],[316],20030819
1ox7,"['A', 'B']","[12088, 12088]",20030819
1ovd,"['A', 'B']","[401, 401]",20030819
1nx0,"['A', 'B', 'C', 'D', 'E']","[590, 591, 592, 2610, 2610]",20030819
1nx2,['A'],[2610],20030819
1nvg,['A'],[909],20030826
1p0s,"['L', 'H', 'E']","[176, 316, 640]",20030826
1pus,['A'],[669],20030826
1puq,['A'],[669],20030826
1nto,"['A', 'B', 'C', 'D', 'E', 'H']","[909, 909, 909, 909, 909, 909]",20030826
1p5w,['A'],[4248],20030826
1q0n,['A'],[4183],20030826
1q54,"['A', 'B']","[2228, 2228]",20030826
1p1v,"['A', 'B', 'C']","[1041, 1041, 1041]",20030826
1pun,['A'],[669],20030826
1oxn,"['A', 'B', 'C', 'D', 'E', 'F']","[633, 634, 634, 634, 634, 634]",20030826
1oy7,"['A', 'B', 'C', 'D', 'E', 'F']","[634, 634, 634, 634, 634, 637]",20030826
1ppx,['A'],[669],20030826
1oxq,"['A', 'B', 'C', 'D', 'E', 'F']","[634, 634, 634, 634, 634, 635]",20030826
1olx,"['A', 'B']","[728, 895]",20030828
1h2b,"['A', 'B']","[909, 909]",20030828
1olu,"['A', 'B']","[728, 895]",20030828
1lvu,"['A', 'B', 'C', 'D', 'E', 'F']","[710, 710, 710, 710, 710, 710]",20030902
1o36,['A'],[316],20030902
1jx9,"['A', 'B']","[226, 8207]",20030902
1o3a,['A'],[316],20030902
1o3e,['A'],[316],20030902
1o2r,['A'],[316],20030902
1o3k,['A'],[316],20030902
1o3j,['A'],[316],20030902
1o3b,['A'],[316],20030902
1o32,['A'],[316],20030902
1k5q,"['A', 'B']","[226, 8207]",20030902
1o2w,['A'],[316],20030902
1o33,['A'],[316],20030902
1o35,['A'],[316],20030902
1o3d,['A'],[316],20030902
1o38,['A'],[316],20030902
1o30,['A'],[316],20030902
1o3h,['A'],[316],20030902
1ko3,['A'],[5426],20030902
1k5s,"['A', 'B']","[226, 8207]",20030902
1o3o,['A'],[316],20030902
1o3c,['A'],[316],20030902
1o3g,['A'],[316],20030902
1o3i,['A'],[316],20030902
1o31,['A'],[316],20030902
1o2v,['A'],[316],20030902
1o3l,['A'],[316],20030902
1ko2,['A'],[5426],20030902
1o37,['A'],[316],20030902
1o2u,['A'],[316],20030902
1k7d,"['A', 'B']","[226, 8207]",20030902
1q9m,"['A', 'B', 'C', 'D']","[2913, 2913, 2913, 2913]",20030902
1o2x,['A'],[316],20030902
1lv8,"['A', 'B', 'C', 'D', 'E', 'F']","[710, 710, 710, 710, 710, 710]",20030902
1o39,['A'],[316],20030902
1o3f,['A'],[316],20030902
1o3m,['A'],[316],20030902
1o2t,['A'],[316],20030902
1o2q,['A'],[316],20030902
1m8t,"['A', 'B', 'C', 'D', 'E', 'F']","[3828, 3828, 3828, 3828, 3828, 3828]",20030902
1kec,"['A', 'B']","[226, 8207]",20030902
1o2z,['A'],[316],20030902
1o2y,['A'],[316],20030902
1nkx,['A'],[808],20030902
1qcy,['A'],[1213],20030902
1o3n,['A'],[316],20030902
1o34,['A'],[316],20030902
1pzy,"['A', 'B', 'C', 'D']","[277, 277, 4267, 4267]",20030902
1o2s,['A'],[316],20030902
1ix1,"['A', 'B']","[3600, 3600]",20030909
1eyf,['A'],[1128],20030909
1o2e,['A'],[3828],20030909
1pu0,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041, 1041]",20030909
1oxc,"['A', 'B', 'C', 'D']","[6314, 6314, 6314, 6314]",20030909
1jn9,"['A', 'B', 'C', 'D']","[399, 399, 4936, 4936]",20030909
1jub,"['A', 'B']","[401, 401]",20030909
1ovp,['A'],[6314],20030909
1our,['A'],[6314],20030909
1jqv,"['A', 'B']","[401, 401]",20030909
1pxg,['A'],[9342],20030909
